title,link,date,content_snippet,text_combined,clean_text,tokens
Pembiayaan Konsumer Bank Mega Syariah Tumbuh 37% Meski Daya Beli Lesu,https://www.cnnindonesia.com/ekonomi/20250616202101-78-1240347/pembiayaan-konsumer-bank-mega-syariah-tumbuh-37-meski-daya-beli-lesu,2025-06-16,"Bank Mega Syariah berhasil mencatatkan kinerja positif di tengah pelemahan daya beli. Pada Mei 2025, jumlah pembiayaan konsumer terealisasi lebih dari Rp482 miliar atau naik 37,3 persen dari total yang disalurkan periode yang sama pada tahun sebelumnya (yoy).","Pembiayaan Konsumer Bank Mega Syariah Tumbuh 37% Meski Daya Beli Lesu Bank Mega Syariah berhasil mencatatkan kinerja positif di tengah pelemahan daya beli. Pada Mei 2025, jumlah pembiayaan konsumer terealisasi lebih dari Rp482 miliar atau naik 37,3 persen dari total yang disalurkan periode yang sama pada tahun sebelumnya (yoy).",biaya konsumer bank mega syariah tumbuh meski daya beli lesu bank mega syariah hasil catat kerja positif tengah lemah daya beli mei jumlah biaya konsumer realisasi lebih rp miliar naik persen total salur periode sama tahun belum yoy,"['biaya', 'konsumer', 'bank', 'mega', 'syariah', 'tumbuh', 'meski', 'daya', 'beli', 'lesu', 'bank', 'mega', 'syariah', 'hasil', 'catat', 'kerja', 'positif', 'tengah', 'lemah', 'daya', 'beli', 'mei', 'jumlah', 'biaya', 'konsumer', 'realisasi', 'lebih', 'rp', 'miliar', 'naik', 'persen', 'total', 'salur', 'periode', 'sama', 'tahun', 'belum', 'yoy']"
Arief Sidarto Resmi Diangkat Jadi Dirut Baru Amman Mineral,https://www.cnnindonesia.com/ekonomi/20250616191901-85-1240338/arief-sidarto-resmi-diangkat-jadi-dirut-baru-amman-mineral,2025-06-16,"PT Amman Mineral Internasional Tbk mengangkat Arief Widyawan Sidarto sebagai Direktur Utama melalui Rapat Umum Pemegang Saham Tahunan (RUPST) yang digelar di Jakarta, Senin (16/6).","Arief Sidarto Resmi Diangkat Jadi Dirut Baru Amman Mineral PT Amman Mineral Internasional Tbk mengangkat Arief Widyawan Sidarto sebagai Direktur Utama melalui Rapat Umum Pemegang Saham Tahunan (RUPST) yang digelar di Jakarta, Senin (16/6).",arief sidarto resmi angkat jadi dirut baru amman mineral pt amman mineral internasional tbk angkat arief widyawan sidarto direktur utama lalu rapat umum pegang saham tahun rupst gelar jakarta senin,"['arief', 'sidarto', 'resmi', 'angkat', 'jadi', 'dirut', 'baru', 'amman', 'mineral', 'pt', 'amman', 'mineral', 'internasional', 'tbk', 'angkat', 'arief', 'widyawan', 'sidarto', 'direktur', 'utama', 'lalu', 'rapat', 'umum', 'pegang', 'saham', 'tahun', 'rupst', 'gelar', 'jakarta', 'senin']"
Kementerian PU Keluarkan 5 Jurus Wujudkan Swasembada Pangan Prabowo,https://www.cnnindonesia.com/ekonomi/20250616115019-92-1240147/kementerian-pu-keluarkan-5-jurus-wujudkan-swasembada-pangan-prabowo,2025-06-16,Kementerian Pekerjaan Umum (PU) melancarkan lima strategi untuk mewujudkan swasembada pangan yang dicita-citakan Presiden Prabowo Subianto.,Kementerian PU Keluarkan 5 Jurus Wujudkan Swasembada Pangan Prabowo Kementerian Pekerjaan Umum (PU) melancarkan lima strategi untuk mewujudkan swasembada pangan yang dicita-citakan Presiden Prabowo Subianto.,menteri pu keluar jurus wujud swasembada pangan prabowo menteri kerja umum pu lancar lima strategi wujud swasembada pangan dicitacitakan presiden prabowo subianto,"['menteri', 'pu', 'keluar', 'jurus', 'wujud', 'swasembada', 'pangan', 'prabowo', 'menteri', 'kerja', 'umum', 'pu', 'lancar', 'lima', 'strategi', 'wujud', 'swasembada', 'pangan', 'dicitacitakan', 'presiden', 'prabowo', 'subianto']"
"Naik Whoosh Cuma Rp75 Ribu Selama Masa Libur Sekolah, Ini Ketentuannya",https://www.cnnindonesia.com/ekonomi/20250616184728-92-1240330/naik-whoosh-cuma-rp75-ribu-selama-masa-libur-sekolah-ini-ketentuannya,2025-06-16,KCIC menebar promo tiket kereta cepat Whoosh dengan tarif mulai Rp75 ribu hingga Rp100 ribu per perjalanan selama liburan sekolah atau sepanjang Juni hingga Juli 2025.,"Naik Whoosh Cuma Rp75 Ribu Selama Masa Libur Sekolah, Ini Ketentuannya KCIC menebar promo tiket kereta cepat Whoosh dengan tarif mulai Rp75 ribu hingga Rp100 ribu per perjalanan selama liburan sekolah atau sepanjang Juni hingga Juli 2025.",naik whoosh cuma rp ribu lama masa libur sekolah tentu kcic tebar promo tiket kereta cepat whoosh tarif mulai rp ribu hingga rp ribu per jalan lama libur sekolah panjang juni hingga juli,"['naik', 'whoosh', 'cuma', 'rp', 'ribu', 'lama', 'masa', 'libur', 'sekolah', 'tentu', 'kcic', 'tebar', 'promo', 'tiket', 'kereta', 'cepat', 'whoosh', 'tarif', 'mulai', 'rp', 'ribu', 'hingga', 'rp', 'ribu', 'per', 'jalan', 'lama', 'libur', 'sekolah', 'panjang', 'juni', 'hingga', 'juli']"
Pemerintah Mau Turunkan Cicilan Rumah Subsidi Jadi Rp600 Ribu,https://www.cnnindonesia.com/ekonomi/20250616183407-92-1240326/pemerintah-mau-turunkan-cicilan-rumah-subsidi-jadi-rp600-ribu,2025-06-16,Kementerian Perumahan dan Kawasan Permukiman (PKP) mengkaji kemungkinan menurunkan cicilan rumah subsidi menjadi Rp600 ribu per bulan.,Pemerintah Mau Turunkan Cicilan Rumah Subsidi Jadi Rp600 Ribu Kementerian Perumahan dan Kawasan Permukiman (PKP) mengkaji kemungkinan menurunkan cicilan rumah subsidi menjadi Rp600 ribu per bulan.,perintah mau turun cicil rumah subsidi jadi rp ribu menteri rumah kawasan mukim pkp kaji mungkin turun cicil rumah subsidi jadi rp ribu per bulan,"['perintah', 'mau', 'turun', 'cicil', 'rumah', 'subsidi', 'jadi', 'rp', 'ribu', 'menteri', 'rumah', 'kawasan', 'mukim', 'pkp', 'kaji', 'mungkin', 'turun', 'cicil', 'rumah', 'subsidi', 'jadi', 'rp', 'ribu', 'per', 'bulan']"
Pemerintah Kawal Realisasi Program Prioritas Pendidikan Nasional,https://www.cnnindonesia.com/ekonomi/20250613181038-537-1239561/pemerintah-kawal-realisasi-program-prioritas-pendidikan-nasional,2025-06-16,"Pemerintah terus memantau realisasi program prioritas di bidang pendidikan yang meliputi pembangunan sekolah unggulan, sekolah rakyat, dan revitalisasi sekolah.","Pemerintah Kawal Realisasi Program Prioritas Pendidikan Nasional Pemerintah terus memantau realisasi program prioritas di bidang pendidikan yang meliputi pembangunan sekolah unggulan, sekolah rakyat, dan revitalisasi sekolah.",perintah kawal realisasi program prioritas didik nasional perintah terus pantau realisasi program prioritas bidang didik liput bangun sekolah unggul sekolah rakyat revitalisasi sekolah,"['perintah', 'kawal', 'realisasi', 'program', 'prioritas', 'didik', 'nasional', 'perintah', 'terus', 'pantau', 'realisasi', 'program', 'prioritas', 'bidang', 'didik', 'liput', 'bangun', 'sekolah', 'unggul', 'sekolah', 'rakyat', 'revitalisasi', 'sekolah']"
Pemprov Jabar Punya Utang Rp311 M ke BPJS Kesehatan,https://www.cnnindonesia.com/ekonomi/20250616181054-532-1240320/pemprov-jabar-punya-utang-rp311-m-ke-bpjs-kesehatan,2025-06-16,Pemerintah Provinsi Jawa Barat (Pemprov Jabar) ternyata memiliki utang Rp311 miliar ke BPJS Kesehatan untuk tagihan kesehatan yang digunakan masyarakat sejak 2023.,Pemprov Jabar Punya Utang Rp311 M ke BPJS Kesehatan Pemerintah Provinsi Jawa Barat (Pemprov Jabar) ternyata memiliki utang Rp311 miliar ke BPJS Kesehatan untuk tagihan kesehatan yang digunakan masyarakat sejak 2023.,pemprov jabar punya utang rp m bpjs sehat perintah provinsi jawa barat pemprov jabar nyata milik utang rp miliar bpjs sehat tagih sehat guna masyarakat sejak,"['pemprov', 'jabar', 'punya', 'utang', 'rp', 'm', 'bpjs', 'sehat', 'perintah', 'provinsi', 'jawa', 'barat', 'pemprov', 'jabar', 'nyata', 'milik', 'utang', 'rp', 'miliar', 'bpjs', 'sehat', 'tagih', 'sehat', 'guna', 'masyarakat', 'sejak']"
Daftar 45 Pensiunan TNI dan Polri yang Jadi Komisaris BUMN,https://www.cnnindonesia.com/ekonomi/20250616141331-92-1240217/daftar-45-pensiunan-tni-dan-polri-yang-jadi-komisaris-bumn,2025-06-16,Ada sekitar 45 pensiunan TNI dan Polri yang menempati kursi komisaris di Badan Usaha Milik Negara (BUMN).,Daftar 45 Pensiunan TNI dan Polri yang Jadi Komisaris BUMN Ada sekitar 45 pensiunan TNI dan Polri yang menempati kursi komisaris di Badan Usaha Milik Negara (BUMN).,daftar pensiun tni polri jadi komisaris bumn sekitar pensiun tni polri tempat kursi komisaris badan usaha milik negara bumn,"['daftar', 'pensiun', 'tni', 'polri', 'jadi', 'komisaris', 'bumn', 'sekitar', 'pensiun', 'tni', 'polri', 'tempat', 'kursi', 'komisaris', 'badan', 'usaha', 'milik', 'negara', 'bumn']"
Jumlah BPR Turun Jadi 1.345 Bank per Maret 2024,https://www.cnnindonesia.com/ekonomi/20250617190852-78-1240817/jumlah-bpr-turun-jadi-1345-bank-per-maret-2024,2025-06-17,"Otorita Jasa Keuangan (OJK) mencatat per Maret 2025 jumlah Bank Perekonomian Rakyat (BPR) di Indonesia turun sebanyak 161 menjadi 1.345 bank dibandingkan data Maret 2024, yakni sebanyak 1.392 bank.","Jumlah BPR Turun Jadi 1.345 Bank per Maret 2024 Otorita Jasa Keuangan (OJK) mencatat per Maret 2025 jumlah Bank Perekonomian Rakyat (BPR) di Indonesia turun sebanyak 161 menjadi 1.345 bank dibandingkan data Maret 2024, yakni sebanyak 1.392 bank.",jumlah bpr turun jadi bank per maret otorita jasa uang ojk catat per maret jumlah bank ekonomi rakyat bpr indonesia turun banyak jadi bank banding data maret banyak bank,"['jumlah', 'bpr', 'turun', 'jadi', 'bank', 'per', 'maret', 'otorita', 'jasa', 'uang', 'ojk', 'catat', 'per', 'maret', 'jumlah', 'bank', 'ekonomi', 'rakyat', 'bpr', 'indonesia', 'turun', 'banyak', 'jadi', 'bank', 'banding', 'data', 'maret', 'banyak', 'bank']"
UMKM Madu Lokal Naik Kelas dan Tembus Pasar Global Berkat Dukungan BRI,https://www.cnnindonesia.com/ekonomi/20250617202919-625-1240836/umkm-madu-lokal-naik-kelas-dan-tembus-pasar-global-berkat-dukungan-bri,2025-06-17,"PT Bank Rakyat Indonesia (Persero) Tbk terus menunjukkan konsistensinya dalam mendorong pelaku Usaha Mikro, Kecil, dan Menengah (UMKM) untuk naik kelas dan menembus pasar internasional.","UMKM Madu Lokal Naik Kelas dan Tembus Pasar Global Berkat Dukungan BRI PT Bank Rakyat Indonesia (Persero) Tbk terus menunjukkan konsistensinya dalam mendorong pelaku Usaha Mikro, Kecil, dan Menengah (UMKM) untuk naik kelas dan menembus pasar internasional.",umkm madu lokal naik kelas tembus pasar global berkat dukung bri pt bank rakyat indonesia persero tbk terus tunjuk konsistensi dorong laku usaha mikro kecil tengah umkm naik kelas tembus pasar internasional,"['umkm', 'madu', 'lokal', 'naik', 'kelas', 'tembus', 'pasar', 'global', 'berkat', 'dukung', 'bri', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'terus', 'tunjuk', 'konsistensi', 'dorong', 'laku', 'usaha', 'mikro', 'kecil', 'tengah', 'umkm', 'naik', 'kelas', 'tembus', 'pasar', 'internasional']"
Bos Pajak Ungkap Progres Perbaikan Coretax Usai Diperintah Menkeu,https://www.cnnindonesia.com/ekonomi/20250617183824-532-1240811/bos-pajak-ungkap-progres-perbaikan-coretax-usai-diperintah-menkeu,2025-06-17,"Direktur Jenderal Pajak Bimo Wijayanto membeberkan perkembangan perbaikan coretax, terutama sejak dirinya masuk di internal Kementerian Keuangan pada 23 Mei 2025.","Bos Pajak Ungkap Progres Perbaikan Coretax Usai Diperintah Menkeu Direktur Jenderal Pajak Bimo Wijayanto membeberkan perkembangan perbaikan coretax, terutama sejak dirinya masuk di internal Kementerian Keuangan pada 23 Mei 2025.",bos pajak ungkap progres baik coretax usai perintah menkeu direktur jenderal pajak bimo wijayanto beber kembang baik coretax utama sejak diri masuk internal menteri uang mei,"['bos', 'pajak', 'ungkap', 'progres', 'baik', 'coretax', 'usai', 'perintah', 'menkeu', 'direktur', 'jenderal', 'pajak', 'bimo', 'wijayanto', 'beber', 'kembang', 'baik', 'coretax', 'utama', 'sejak', 'diri', 'masuk', 'internal', 'menteri', 'uang', 'mei']"
Kemenkeu Ungkap 2 Syarat Buka Blokir Anggaran Kementerian,https://www.cnnindonesia.com/ekonomi/20250617195312-532-1240829/kemenkeu-ungkap-2-syarat-buka-blokir-anggaran-kementerian,2025-06-17,Kementerian Keuangan (Kemenkeu) mengungkapkan 2 syarat untuk membuka blokir anggaran kementerian/lembaga (K/L) di era Presiden Prabowo Subianto.,Kemenkeu Ungkap 2 Syarat Buka Blokir Anggaran Kementerian Kementerian Keuangan (Kemenkeu) mengungkapkan 2 syarat untuk membuka blokir anggaran kementerian/lembaga (K/L) di era Presiden Prabowo Subianto.,kemenkeu ungkap syarat buka blokir anggar menteri menteri uang kemenkeu ungkap syarat buka blokir anggar kementerianlembaga kl era presiden prabowo subianto,"['kemenkeu', 'ungkap', 'syarat', 'buka', 'blokir', 'anggar', 'menteri', 'menteri', 'uang', 'kemenkeu', 'ungkap', 'syarat', 'buka', 'blokir', 'anggar', 'kementerianlembaga', 'kl', 'era', 'presiden', 'prabowo', 'subianto']"
Bank Dunia Sebut Bansos Untungkan Ekonomi RI di Tengah Ketidakpastian,https://www.cnnindonesia.com/ekonomi/20250617105458-532-1240526/bank-dunia-sebut-bansos-untungkan-ekonomi-ri-di-tengah-ketidakpastian,2025-06-17,"Bank Dunia menyoroti pemberian bantuan sosial (bansos) yang dilakukan pemerintah di berbagai negara. Lembaga tersebut mengatakan program belanja sosial menguntungkan kondisi ekonomi negara, termasuk Indonesia.","Bank Dunia Sebut Bansos Untungkan Ekonomi RI di Tengah Ketidakpastian Bank Dunia menyoroti pemberian bantuan sosial (bansos) yang dilakukan pemerintah di berbagai negara. Lembaga tersebut mengatakan program belanja sosial menguntungkan kondisi ekonomi negara, termasuk Indonesia.",bank dunia sebut bansos untung ekonomi ri tengah ketidakpastian bank dunia sorot beri bantu sosial bansos laku perintah bagai negara lembaga sebut kata program belanja sosial untung kondisi ekonomi negara masuk indonesia,"['bank', 'dunia', 'sebut', 'bansos', 'untung', 'ekonomi', 'ri', 'tengah', 'ketidakpastian', 'bank', 'dunia', 'sorot', 'beri', 'bantu', 'sosial', 'bansos', 'laku', 'perintah', 'bagai', 'negara', 'lembaga', 'sebut', 'kata', 'program', 'belanja', 'sosial', 'untung', 'kondisi', 'ekonomi', 'negara', 'masuk', 'indonesia']"
"Anggaran Makan Gratis Baru Terpakai 6,2 Persen dari Target Prabowo",https://www.cnnindonesia.com/ekonomi/20250617181328-532-1240793/anggaran-makan-gratis-baru-terpakai-62-persen-dari-target-prabowo,2025-06-17,"Kementerian Keuangan (Kemenkeu) mengungkap realisasi anggaran program Makan Bergizi Gratis (MBG) baru terpakai sekitar 6,2 persen dari pagu yang direstui Presiden Prabowo Subianto, Rp71 triliun.","Anggaran Makan Gratis Baru Terpakai 6,2 Persen dari Target Prabowo Kementerian Keuangan (Kemenkeu) mengungkap realisasi anggaran program Makan Bergizi Gratis (MBG) baru terpakai sekitar 6,2 persen dari pagu yang direstui Presiden Prabowo Subianto, Rp71 triliun.",anggar makan gratis baru pakai persen target prabowo menteri uang kemenkeu ungkap realisasi anggar program makan gizi gratis mbg baru pakai persen pagu restu presiden prabowo subianto rp triliun,"['anggar', 'makan', 'gratis', 'baru', 'pakai', 'persen', 'target', 'prabowo', 'menteri', 'uang', 'kemenkeu', 'ungkap', 'realisasi', 'anggar', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'baru', 'pakai', 'persen', 'pagu', 'restu', 'presiden', 'prabowo', 'subianto', 'rp', 'triliun']"
10 Negara Pemberi Utang Terbanyak ke RI: Singapura Nomor Wahid,https://www.cnnindonesia.com/ekonomi/20250617123720-532-1240592/10-negara-pemberi-utang-terbanyak-ke-ri-singapura-nomor-wahid,2025-06-17,"Bank Indonesia (BI) mencatat mencatat posisi utang luar negeri (ULN) Indonesia sebesar US$431,5 miliar atau Rp7.020,02 (kurs Rp16.269 per dolar AS) per April 2025. Jumlah tersebut tumbuh 8,2 persen secara tahunan (yoy).","10 Negara Pemberi Utang Terbanyak ke RI: Singapura Nomor Wahid Bank Indonesia (BI) mencatat mencatat posisi utang luar negeri (ULN) Indonesia sebesar US$431,5 miliar atau Rp7.020,02 (kurs Rp16.269 per dolar AS) per April 2025. Jumlah tersebut tumbuh 8,2 persen secara tahunan (yoy).",negara beri utang banyak ri singapura nomor wahid bank indonesia bi catat catat posisi utang luar negeri uln indonesia besar us miliar rp kurs rp per dolar as per april jumlah sebut tumbuh persen tahun yoy,"['negara', 'beri', 'utang', 'banyak', 'ri', 'singapura', 'nomor', 'wahid', 'bank', 'indonesia', 'bi', 'catat', 'catat', 'posisi', 'utang', 'luar', 'negeri', 'uln', 'indonesia', 'besar', 'us', 'miliar', 'rp', 'kurs', 'rp', 'per', 'dolar', 'as', 'per', 'april', 'jumlah', 'sebut', 'tumbuh', 'persen', 'tahun', 'yoy']"
Yupi Komitmen Industri Halal dan Aman untuk Anak-anak di IIHF 2025,https://www.cnnindonesia.com/ekonomi/20250617191033-625-1240818/yupi-komitmen-industri-halal-dan-aman-untuk-anak-anak-di-iihf-2025,2025-06-17,PT Yupi Indo Jelly Gum Tbk atau yang lebih dikenal dengan Yupi ikut meramaikan perhelatan Indonesia International Halal Festival (IIHF) 2025 yang digelar di Jakarta Convention Center.,Yupi Komitmen Industri Halal dan Aman untuk Anak-anak di IIHF 2025 PT Yupi Indo Jelly Gum Tbk atau yang lebih dikenal dengan Yupi ikut meramaikan perhelatan Indonesia International Halal Festival (IIHF) 2025 yang digelar di Jakarta Convention Center.,yupi komitmen industri halal aman anakanak iihf pt yupi indo jelly gum tbk lebih kenal yupi ikut ramai helat indonesia international halal festival iihf yang gelar jakarta convention center,"['yupi', 'komitmen', 'industri', 'halal', 'aman', 'anakanak', 'iihf', 'pt', 'yupi', 'indo', 'jelly', 'gum', 'tbk', 'lebih', 'kenal', 'yupi', 'ikut', 'ramai', 'helat', 'indonesia', 'international', 'halal', 'festival', 'iihf', 'yang', 'gelar', 'jakarta', 'convention', 'center']"
Utang Pemerintah RI Tembus Rp349 T pada Mei 2025,https://www.cnnindonesia.com/ekonomi/20250617183443-532-1240808/utang-pemerintah-ri-tembus-rp349-t-pada-mei-2025,2025-06-17,Realisasi utang pemerintah menembus Rp349 triliun per Mei 2025 atau 45 persen dari target anggaran penerimaan dan belanja negara (APBN) 2025. Hal itu diungkap Wakil Menteri Keuangan Thomas Djiwandono.,Utang Pemerintah RI Tembus Rp349 T pada Mei 2025 Realisasi utang pemerintah menembus Rp349 triliun per Mei 2025 atau 45 persen dari target anggaran penerimaan dan belanja negara (APBN) 2025. Hal itu diungkap Wakil Menteri Keuangan Thomas Djiwandono.,utang perintah ri tembus rp t mei realisasi utang perintah tembus rp triliun per mei persen target anggar terima belanja negara apbn itu ungkap wakil menteri uang thomas djiwandono,"['utang', 'perintah', 'ri', 'tembus', 'rp', 't', 'mei', 'realisasi', 'utang', 'perintah', 'tembus', 'rp', 'triliun', 'per', 'mei', 'persen', 'target', 'anggar', 'terima', 'belanja', 'negara', 'apbn', 'itu', 'ungkap', 'wakil', 'menteri', 'uang', 'thomas', 'djiwandono']"
Ekspor Batu Bara RI Terancam Merosot Gara-gara Kebijakan China,https://www.cnnindonesia.com/ekonomi/20250617181309-85-1240792/ekspor-batu-bara-ri-terancam-merosot-gara-gara-kebijakan-china,2025-06-17,Ekspor batu bara Indonesia terancam mandek bahkan menurun dalam jangka panjang gara-gara komitmen transisi energi Presiden China Xi Jinping.,Ekspor Batu Bara RI Terancam Merosot Gara-gara Kebijakan China Ekspor batu bara Indonesia terancam mandek bahkan menurun dalam jangka panjang gara-gara komitmen transisi energi Presiden China Xi Jinping.,ekspor batu bara ri ancam merosot garagara bijak china ekspor batu bara indonesia ancam mandek bahkan turun jangka panjang garagara komitmen transisi energi presiden china xi jinping,"['ekspor', 'batu', 'bara', 'ri', 'ancam', 'merosot', 'garagara', 'bijak', 'china', 'ekspor', 'batu', 'bara', 'indonesia', 'ancam', 'mandek', 'bahkan', 'turun', 'jangka', 'panjang', 'garagara', 'komitmen', 'transisi', 'energi', 'presiden', 'china', 'xi', 'jinping']"
Kemenkeu Pantau Efek Lonjakan Harga Minyak Cs Imbas Panas Timur Tengah,https://www.cnnindonesia.com/ekonomi/20250623202755-532-1243001/kemenkeu-pantau-efek-lonjakan-harga-minyak-cs-imbas-panas-timur-tengah,2025-06-23,"Kementerian Keuangan (Kemenkeu) memastikan akan terus memantau dampak perang Iran-Israel, termasuk potensi kenaikan harga minyak dunia, terhadap Anggaran Pendapatan dan Belanja Negara (APBN).","Kemenkeu Pantau Efek Lonjakan Harga Minyak Cs Imbas Panas Timur Tengah Kementerian Keuangan (Kemenkeu) memastikan akan terus memantau dampak perang Iran-Israel, termasuk potensi kenaikan harga minyak dunia, terhadap Anggaran Pendapatan dan Belanja Negara (APBN).",kemenkeu pantau efek lonjak harga minyak cs imbas panas timur tengah menteri uang kemenkeu pasti terus pantau dampak perang iranisrael masuk potensi naik harga minyak dunia anggar dapat belanja negara apbn,"['kemenkeu', 'pantau', 'efek', 'lonjak', 'harga', 'minyak', 'cs', 'imbas', 'panas', 'timur', 'tengah', 'menteri', 'uang', 'kemenkeu', 'pasti', 'terus', 'pantau', 'dampak', 'perang', 'iranisrael', 'masuk', 'potensi', 'naik', 'harga', 'minyak', 'dunia', 'anggar', 'dapat', 'belanja', 'negara', 'apbn']"
